epoch,Train (k=2),Test (k=2),Train (k=3),Test (k=3),Train (k=5),Test (k=5),Train (k=10),Test (k=10)
211,55.670296502168995,162.11225237966968,34.69670231307259,79.33931742495433,28.227313535864663,57.13707241166749,17.264901779071188,28.063440131144244
212,55.3957063802732,161.19342301818705,34.4709482297198,78.88105794127047,28.012766457808063,56.702350073920705,17.134222699208447,27.861247208545336
213,55.122881191376365,160.2823325036229,34.247213447695266,78.42628385250669,27.80041891853229,56.271909883230535,17.004920840479905,27.661004531120376
214,54.85180718076664,159.37889079188105,34.02547440439154,77.97496002895461,27.590243115230635,55.84570321865042,16.87697804938268,27.46268887563133
215,54.58247071576527,158.4830086776161,33.80570788992905,77.52705183241719,27.382211663189032,55.42368203945102,16.75037646574036,27.26627735496088
216,54.31485828479181,157.59459781987056,33.5878910406229,77.0825251078703,27.176297588423118,55.00579887821859,16.625098517073326,27.071747412267587
217,54.04895649643032,156.71357076561273,33.372001332592944,76.6413461752032,26.97247432047061,54.59200683404997,16.50112691309345,26.87907681526295
218,53.7847520784935,155.83984097121137,33.15801657551355,76.20348182104372,26.770715685334643,54.18225956584274,16.37844464032012,26.688243650607536
219,53.522231877083435,154.97332282188677,32.94591490649965,75.76889929067548,26.570995898574655,53.776511285677124,16.257034956814515,26.49922631842336
220,53.261382855647895,154.11393164918462,32.73567478412542,75.33756628005156,26.373289558540627,53.37471675228757,16.13688138702931,26.312003526919142
221,53.002192094030804,153.26158374652425,32.527274982572585,74.90945092791006,26.17757163974722,52.97683126462198,16.01796771677084,26.12655428712614
222,52.744646787516636,152.4161963828762,32.320694585904754,74.48452180799536,25.983817486384407,52.58281065548573,15.90027798827117,25.94285790774149
223,52.488734245868926,151.57768781462846,32.1159129824651,74.0627479213891,25.792002805960845,52.192611285269024,15.783796495367138,25.760893990076635
224,52.23444189236179,150.74597729570414,31.912909859393917,73.64409868895359,25.602103663076928,51.806190035754966,15.668507778783933,25.580642423108028
225,51.981757262805814,149.92098508599423,31.71166519726346,73.22854394389076,25.414096473324115,51.423504304006826,15.554396621520628,25.402083378627758
226,51.73066800456815,149.10263245817362,31.512159264826902,72.81605392441836,25.227957997307588,51.04451199633236,15.441448044335129,25.225197306491822
227,51.48116187558715,148.29084170296727,31.314372613878714,72.40659926656542,25.043665334788834,50.669171522323445,15.329647301326265,25.049964929963416
228,51.2332267433827,147.4855361329373,31.118286074224045,72.00015099708865,24.861195918945626,50.297441788969415,15.218979875610467,24.876367241149172
229,50.98685058406252,146.68664008485973,30.923880748753863,71.59668052651016,24.680527510746224,49.9292821948421,15.109431475091,24.704385496525923
230,50.74202148132528,145.89407892076252,30.731138008623926,71.19615964227772,24.501638193435088,49.564652624351574,15.000988028317332,24.53400121255608
231,50.49872762546159,145.1077790276939,30.540039488534575,70.7985605020478,24.32450636712746,49.203513442070275,14.89363568043255,24.365196161389512
232,50.25695731235345,144.32766781629218,30.35056708210929,70.4038556270917,24.149110743510096,48.84582548712485,14.787360789206783,24.197952366649453
233,50.01669894247297,143.55367371822484,30.162702937369477,70.01201789582412,23.975430340645627,48.49155006765387,14.68214992115443,24.032252099301225
234,49.777941019881396,142.78572618256663,29.976429452303176,69.62302053745447,23.803444477878195,48.140648955330015,14.57798984773332,23.868077873601223
235,49.540672151229344,142.02375567118256,29.79172927052547,69.23683712576009,23.633132770837612,47.793084379945704,14.47486754162387,23.705412443124494
236,49.30488104475853,141.2676936531826,29.608585277028585,68.85344157298054,23.464475126540187,47.44881902406099,14.372770173086227,23.54423879686923
237,49.07055650930661,140.5174725985116,29.426980594019227,68.47280812383211,23.29745173858355,47.107816017712096,14.271685106393653,23.384540155436305
238,48.83768745331487,139.7730259707372,29.246898576841414,68.09491134964154,23.13204308243352,46.770038933179976,14.171599896340386,23.226299967281943
239,48.606262883840486,139.0342882190971,29.06832280998276,67.71972614259762,22.968229910800652,46.43545177981755,14.072502284822061,23.069501905042255
240,48.37627190557327,138.30119476986363,28.8912371031619,67.34722771011987,22.805993249104645,46.10401899893453,13.974380197487221,22.91412986192778
241,48.14770371985797,137.5736820170829,28.71562548749573,66.97739156934159,22.645314391024467,45.7757054587392,13.877221740458046,22.76016794818627
242,47.920547623722236,136.85168731274342,28.54147221174415,66.61019354170749,22.486174894132123,45.45047644933571,13.7810151971188,22.607600487632666
243,47.69479300891153,136.13514895642714,28.368761738630663,66.24560974768282,22.32855657560833,45.128297677776416,13.685749024970429,22.4564120142443
244,47.4704293609305,135.42400618449233,28.197478741237187,65.88361660157304,22.17244150803824,44.80913526316806,13.591411852549706,22.30658726882008
245,47.24744625809218,134.7181991588376,28.027608099471124,65.52419080645213,22.017812015285283,44.492955731831174,13.497992476411477,22.15811119570227
246,47.02583337057474,134.01766895529312,27.859134896603297,65.16730934919788,21.864650668441474,44.1797260125119,13.405479858172523,22.01096893955936
247,46.80558045948646,133.3223575516824,27.692044415874904,64.81294949563191,21.712940281852564,43.86941343164542,13.313863121615643,21.865145842228813
248,46.58667737593921,132.63220781559676,27.526322137172013,64.46108878576314,21.562663909216127,43.561985708670086,13.223131549852578,21.720627439618205
249,46.369114060130585,131.94716349192214,27.361953733766086,64.11170502913215,21.413804839751258,43.25741095139183,13.133274582544379,21.577399458663688
250,46.15288054043509,131.2671691901553,27.19892506911897,63.7647763002554,21.266346594438204,42.9556576513982,13.044281813177985,21.435447814344368
251,45.937966932504345,130.5921703715452,27.037222193750868,63.42028093416596,21.120272922326297,42.65669467952086,12.956142986397618,21.29475860675156
252,45.72436343837673,129.9221133360923,26.87683134217001,63.07819752205077,20.975567796908962,42.360491281346775,12.868847995389885,21.1553181182114
253,45.512060345596446,129.256945209438,26.71773892986239,62.73850490698042,20.832215412564064,42.06701707277671,12.782386879321235,21.01711281046014
254,45.30104802634217,128.59661392967206,26.559931550340536,62.40118217973106,20.690200181058554,41.77624203563083,12.696749820826678,20.88012932187062
255,45.09131693656511,127.941068234087,26.403395972249655,62.06620867469572,20.549506728115578,41.48813651330083,12.611927143548563,20.74435446472892
256,44.88285761513718,127.29025764590406,26.24811913653009,61.73356396588332,20.410119890043262,41.20267120644807,12.527909309724302,20.609775222560362
257,44.67566068300834,126.6441324609945,26.094088153634797,61.40322786300362,20.27202471042343,40.9198171687471,12.444686917821937,20.476378747503425
258,44.46971684237408,126.0026437346192,25.94129030080053,61.07518040763561,20.135206436859317,40.639545802674135,12.362250700222456,20.34415235773076
259,44.26501687585245,125.36574326820599,25.789713019371717,60.749401869478504,19.99965051778075,40.36182885534,12.280591520947885,20.2130835349165
260,44.061551645670605,124.73338359618393,25.639343912175537,60.42587274268214,19.865342599305972,40.086638414367165,12.199700373434013,20.083159921748603
261,43.85931209286132,124.10551797289241,25.490170740947523,60.10457374225638,19.73226852215861,39.81394690381023,12.119568378346873,19.954369319485288
262,43.65828923646875,123.48210035957999,25.34218142380618,59.78548580055641,19.600414318638876,39.54372708011963,12.040186781441957,19.826699685555024
263,43.45847417276388,122.8630854115082,25.195364032775657,59.46859006384318,19.469766209647766,39.27595202814804,11.961546951465179,19.700139131198647
264,43.25985807446939,122.24842846517356,25.049706791355657,59.15386788891637,19.340310601763314,39.01059515719896,11.883640378094785,19.57467591915321
265,43.0624321899937,121.63808552565905,24.90519807213714,58.84130083981889,19.212034084367684,38.74763019711749,11.806458669923114,19.45029846137636
266,42.86618784267456,121.03201325412667,24.76182639446314,58.530870684610626,19.08492342682424,38.48703119442231,11.729993552477575,19.32699531681061
267,42.6711164300315,120.43016895546026,24.61958042213358,58.22255939221034,18.95896557570354,38.22877250847889,11.65423686627975,19.204755189186606
268,42.47720942302733,119.83251056606716,24.478448961153276,57.91634912930342,18.83414765205722,37.97282880771377,11.579180564941925,19.08356692486471
269,42.284458365338914,119.2389966418466,24.33842095752182,57.61222225731455,18.710456948738926,37.71917506586874,11.504816713300231,18.963419510713884
270,42.09285487263625,118.64958634633143,24.19948549506498,57.31016132944316,18.587880927771288,37.46778655829563,11.431137485583504,18.84430207202748
271,41.90239063187066,118.06423943900865,24.061631793306276,57.01014908776054,18.466407217758146,37.2186388582904,11.35813516361721,18.7262038704748
272,41.713057400571266,117.48291626382397,23.924849205378155,56.712168460367,18.346023611340904,36.971707833466944,11.285802135061541,18.60911430208804
273,41.52484700615011,116.90557773787498,23.789127215971618,56.41620255860729,18.226718062698513,36.72696964216981,11.214130891683084,18.493022895283634
274,41.337751345215494,116.3321853402955,23.654455439323893,56.12223467434348,18.108478685089928,36.484400729925575,11.143114027659243,18.37791930891762
275,41.15176238289354,115.76270110133481,23.520823617243,55.83024827728311,17.991293748438355,36.2439778259329,11.072744237914726,18.263793330374114
276,40.96687215215786,115.19708759163304,23.388221617168416,55.540227012362145,17.875151676956516,36.005677939590576,11.003014316489438,18.150634873686204
277,40.783072753167204,114.63530791169603,23.25663943026747,55.25215469718042,17.760041046812084,35.76947835706333,10.933917154937063,18.03843397768892
278,40.60035635261082,114.07732568156814,23.126067169566173,54.96601531948908,17.645950583832526,35.53535663788506,10.86544574075376,17.927180804203303
279,40.41871518306173,113.52310503070603,22.99649506811421,54.6817930347284,17.532869161248676,35.303290611599685,10.797593155836207,17.816865636251205
280,40.2381415423373,112.97261058805225,22.86791347718308,54.39947216361454,17.42078579747621,35.07325837443849,10.730352574968492,17.707478876300094
281,40.058627792867696,112.42580747230875,22.740312864496843,54.119037189774566,17.30968965393447,34.84523828603412,10.663717264337162,17.599011044537384
282,39.88016636107132,111.88266128240934,22.613683812494713,53.84047275742796,17.199570032901665,34.6192089661712,10.597680580073876,17.491452777173574
283,39.70274973673764,111.34313808819067,22.488017016624962,53.56376366911386,17.090416375406086,34.395149291572764,10.532235966825048,17.3847948247738
284,39.52637047241727,110.80720442125974,22.363303283669197,53.28889488346288,16.982218259152468,34.17303839272252,10.467376956347945,17.27902805061709
285,39.35102118281873,110.27482726605714,22.23953353009684,53.0158515130122,16.874965396482864,33.95285565072245,10.403097166132635,17.174143429082978
286,39.176694544212566,109.74597405111302,22.11669878044862,52.744618822063124,16.768647632371476,33.73458069418591,10.33939029804932,17.070132044064717
287,39.00338329384189,109.22061264049483,21.994790165748977,52.47518222457978,16.663254942452745,33.51819339616539,10.276250137020432,16.966985087408883
288,38.831080229339776,108.69871132544405,21.87379892194653,52.207527282128275,16.558777431082127,33.30367387111495,10.21367054971706,16.86469385738051
289,38.65977820815325,108.18023881619918,21.75371638838207,51.941639701855216,16.455205329428928,33.09100247188715,10.151645483279154,16.76324975715366
290,38.48947014697372,107.66516423400253,21.634534006283456,51.67750533450436,16.352528993600664,32.88015978676392,10.090168964059005,16.662644293326558
291,38.32014902117393,107.15345710328879,21.51624331728703,51.41511017247091,16.250738902798304,32.671126636521386,10.029235096387566,16.562869074461144
292,38.15180786425098,106.64508734405081,21.39883596198491,51.15444034789234,16.14982565750185,32.46388407152809,9.96883806136309,16.46391580964643
293,37.98443976727579,106.14002526438108,21.28230367849756,50.89548213077475,16.04977997768585,32.25841336887656,9.90897211566169,16.365776307085216
294,37.81803787834847,105.63824155318534,21.166638301071213,50.63822192715413,15.950592701063988,32.054696029548005,9.849631590369267,16.26844247270376
295,37.65259540205989,105.13970727306486,21.05183175869972,50.38264627729166,15.852254781362623,31.85271377560942,9.79081088983447,16.17190630878398
296,37.488105598959024,104.64439385336422,20.937876073770123,50.12874185390185,15.75475728662239,31.652448547443534,9.732504490542258,16.07615991261786
297,37.3245617850263,104.15227308338194,20.824763360731676,49.87649546041346,15.658091397527624,31.453882501010618,9.674706940007521,15.98119547518326
298,37.16195733115252,103.6633171057398,20.712485824787688,49.62589402926182,15.562248405762977,31.256998005142385,9.617412855688496,15.887005279841343
299,37.00028566262367,103.17749840990771,20.601035760609893,49.37692462021201,15.467219712396815,31.06177763886758,9.560616923919497,15.79358170105474
